Variable,Region,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
consumption,KOR,trillion*usd/yr,1.50038,1.75047,1.95733,2.11805,2.276,2.41065,2.52389,2.61699,2.6918,2.75104,2.80109,2.84782,2.89178,2.93163,2.964,2.98721,2.97453,3.01155,3.03797,3.06064,3.07979,3.0964,3.11032,3.12129,3.12945,3.13492,3.13718
consumption,CHN,trillion*usd/yr,19.3815,26.1723,32.0479,36.4001,40.2332,43.5296,46.1515,47.9698,49.2902,50.4191,51.336,51.9717,52.3557,52.5399,52.5913,52.5791,52.0451,52.3323,52.3632,52.3899,52.4118,52.4311,52.4472,52.4588,52.4661,52.4696,52.4693
consumption,SEAS,trillion*usd/yr,2.3639,2.95547,3.60124,4.27786,4.99447,5.76262,6.57589,7.42496,8.31083,9.2348,10.1826,11.1386,12.1007,13.0701,14.036,14.9898,15.8339,16.8391,17.7735,18.5727,19.2477,19.8227,20.2967,20.6653,20.9357,21.1115,21.1739
consumption,INDO,trillion*usd/yr,1.37506,1.87258,2.40627,2.9799,3.57856,4.20285,4.84325,5.48682,6.12384,6.74771,7.35636,7.95055,8.53469,9.11017,9.66957,10.2109,10.6591,11.2263,11.7694,12.2343,12.627,12.9616,13.2373,13.4513,13.6076,13.7084,13.7427
consumption,JAP,trillion*usd/yr,3.39729,3.55764,3.69055,3.73513,3.7905,3.86724,3.95345,4.04982,4.15309,4.25917,4.36298,4.46086,4.55565,4.65065,4.74659,4.84429,4.8842,5.00287,5.10596,5.19554,5.27243,5.33885,5.39457,5.43905,5.47294,5.49658,5.50787
consumption,OCE,trillion*usd/yr,0.921594,1.05162,1.17884,1.28728,1.3926,1.52778,1.67554,1.83363,2.0009,2.17481,2.35545,2.54426,2.73381,2.91508,3.09041,3.26555,3.40342,3.59047,3.77022,3.92662,4.06132,4.17831,4.27721,4.35706,4.41899,4.46353,4.48703
consumption,RSAS,trillion*usd/yr,1.06255,1.39906,1.80724,2.28928,2.86485,3.5538,4.36529,5.30799,6.39846,7.65209,9.07228,10.6558,12.384,14.2449,16.261,18.4111,20.6554,22.918,25.0375,26.8764,28.4596,29.8317,30.9905,31.9274,32.6561,33.182,33.461
consumption,RSAF,trillion*usd/yr,0.379505,0.492542,0.621064,0.773271,0.971565,1.242,1.60017,2.05817,2.63061,3.33177,4.17451,5.16962,6.32012,7.63404,9.14025,10.8437,12.5739,14.3747,16.0111,17.4291,18.6502,19.7076,20.6001,21.3221,21.8842,22.2901,22.5056
utility,CAN,dimensionless,2.46347,2.50854,2.54527,2.57417,2.62697,2.67802,2.72399,2.76406,2.80586,2.85543,2.91028,2.96722,3.02439,3.08094,3.13829,3.19766,3.24552,3.30628,3.35868,3.40267,3.43947,3.47048,3.49604,3.51629,3.53175,3.54271,3.54841
utility,USA,dimensionless,2.62739,2.69766,2.75123,2.77551,2.797,2.8273,2.85511,2.88146,2.90839,2.93723,2.96646,2.99477,3.02265,3.05074,3.07909,3.10776,3.12446,3.16024,3.18665,3.20909,3.22804,3.24419,3.25763,3.26838,3.27669,3.28269,3.28596
utility,MEX,dimensionless,1.50842,1.62172,1.72404,1.82456,1.92564,2.02733,2.12998,2.23322,2.33548,2.43538,2.5328,2.6279,2.72088,2.81208,2.9015,2.9888,3.06504,3.1455,3.21858,3.27928,3.32965,3.37201,3.4069,3.43454,3.45569,3.47079,3.47879
utility,RCAM,dimensionless,1.13378,1.28626,1.43306,1.5766,1.71744,1.85801,1.99699,2.13352,2.26753,2.39883,2.52705,2.65201,2.77365,2.89197,3.0069,3.11544,3.21586,3.31075,3.40095,3.47529,3.53667,3.58811,3.63038,3.66384,3.68944,3.70773,3.71749
utility,BRA,dimensionless,1.31041,1.43726,1.54376,1.62064,1.69519,1.77426,1.85585,1.94065,2.02565,2.10784,2.18754,2.26553,2.34362,2.42358,2.50354,2.58112,2.64793,2.72714,2.80158,2.86617,2.92176,2.97001,3.01086,3.04401,3.0699,3.08875,3.09912
utility,RSAM,dimensionless,1.37348,1.5137,1.63605,1.74337,1.8504,1.95389,2.05517,2.15804,2.26003,2.35768,2.45082,2.54059,2.62857,2.71565,2.8005,2.88203,2.94944,3.02759,3.10045,3.16186,3.21346,3.25734,3.29385,3.32303,3.34555,3.36178,3.37059
utility,NAF,dimensionless,0.732942,0.930664,1.11725,1.27898,1.4242,1.55951,1.68785,1.81118,1.93072,2.04651,2.15612,2.25842,2.35484,2.44644,2.53362,2.61698,2.69289,2.77386,2.84322,2.90077,2.94838,2.98827,3.02091,3.04643,3.06553,3.07862,3.08464
utility,WAF,dimensionless,-0.431945,-0.202749,0.0142361,0.219345,0.421709,0.623192,0.825894,1.02991,1.231,1.42507,1.61082,1.78817,1.95579,2.11418,2.26581,2.40911,2.53837,2.64748,2.73897,2.81015,2.8664,2.91176,2.94786,2.97574,2.99669,3.01141,3.01904
utility,EAF,dimensionless,-0.753338,-0.539724,-0.329811,-0.125227,0.0835934,0.297468,0.512442,0.725354,0.934737,1.13902,1.3367,1.52658,1.70668,1.87763,2.04288,2.20254,2.34705,2.46889,2.56794,2.64528,2.7066,2.75615,2.79566,2.82622,2.84918,2.86531,2.87364
utility,SAF,dimensionless,1.25866,1.41748,1.54606,1.66638,1.77688,1.87649,1.96923,2.05843,2.14548,2.23103,2.31469,2.3961,2.47485,2.55041,2.62254,2.69189,2.74706,2.81937,2.88549,2.94215,2.99042,3.03197,3.06687,3.09499,3.11682,3.13262,3.14126
utility,WEU,dimensionless,2.27382,2.32325,2.37597,2.42784,2.48998,2.5531,2.61658,2.68056,2.74654,2.81506,2.88281,2.9472,3.00959,3.07168,3.13378,3.19594,3.24822,3.31194,3.36731,3.41421,3.45377,3.48746,3.51552,3.53802,3.55545,3.56808,3.57508
utility,CEU,dimensionless,1.74094,1.87229,1.99172,2.09706,2.19577,2.28162,2.35952,2.43441,2.51155,2.59377,2.67592,2.75326,2.82636,2.89643,2.96431,3.03085,3.08924,3.15946,3.22477,3.28176,3.33103,3.37402,3.4106,3.44041,3.46382,3.48099,3.49064
utility,TUR,dimensionless,1.5346,1.66763,1.78108,1.88781,1.98766,2.08293,2.17464,2.26364,2.35047,2.43523,2.51724,2.59616,2.67258,2.74681,2.81852,2.88764,2.94817,3.01709,3.07941,3.1322,3.17667,3.21455,3.24604,3.27111,3.29032,3.30396,3.31101
utility,UKR,dimensionless,0.991449,1.18879,1.3628,1.52377,1.66159,1.78123,1.8911,1.99712,2.1039,2.21306,2.31678,2.40962,2.49551,2.5783,2.65782,2.7339,2.79675,2.87455,2.94639,3.0082,3.06103,3.10668,3.14521,3.17637,3.20068,3.21839,3.22822
utility,STAN,dimensionless,0.927325,1.19096,1.40157,1.56646,1.69569,1.79676,1.87956,1.95269,2.02733,2.10931,2.19051,2.26433,2.33488,2.40668,2.47849,2.54842,2.60921,2.67955,2.74356,2.79813,2.84437,2.88402,2.91722,2.94391,2.96459,2.97954,2.98772
utility,RUS,dimensionless,1.68649,1.84833,1.97481,2.09586,2.19094,2.26088,2.32081,2.38348,2.4522,2.52607,2.59748,2.66133,2.72042,2.77784,2.83461,2.8914,2.93629,2.99753,3.05239,3.09974,3.14031,3.17533,3.20484,3.22871,3.24734,3.26094,3.26855
utility,ME,dimensionless,1.40607,1.52456,1.62521,1.72117,1.80501,1.87925,1.94917,2.01893,2.09152,2.16796,2.24563,2.32262,2.39937,2.47636,2.55355,2.63056,2.69688,2.77178,2.83468,2.88668,2.92963,2.96551,2.99484,3.01788,3.03533,3.04756,3.05372
utility,INDIA,dimensionless,0.369096,0.627906,0.850243,1.04163,1.21203,1.36769,1.51191,1.64751,1.77639,1.89956,2.0162,2.12614,2.2308,2.33128,2.42733,2.51766,2.60424,2.69244,2.77549,2.84598,2.90559,2.9566,2.99925,3.03347,3.05993,3.07898,3.08924
utility,KOR,dimensionless,1.99619,2.1442,2.25553,2.34087,2.42678,2.50631,2.58124,2.65195,2.71875,2.78199,2.84352,2.90486,2.96564,3.02482,3.08057,3.13218,3.17317,3.23425,3.292,3.34447,3.39143,3.43378,3.47083,3.50166,3.52618,3.54424,3.5542
utility,CHN,dimensionless,1.61057,1.9056,2.11036,2.24809,2.3663,2.47026,2.56053,2.63687,2.70646,2.77495,2.84144,2.90426,2.9643,3.02247,3.07761,3.12886,3.17112,3.23401,3.29321,3.34797,3.39778,3.44341,3.48393,3.5181,3.54564,3.56621,3.57785
utility,SEAS,dimensionless,0.788043,0.969652,1.13263,1.27731,1.41149,1.5402,1.66343,1.78089,1.89388,2.00341,2.10884,2.2097,2.30662,2.40014,2.48972,2.57506,2.65054,2.73345,2.80812,2.87066,2.9228,2.9668,3.00298,3.03131,3.05249,3.06687,3.07321
utility,INDO,dimensionless,0.661072,0.935252,1.15811,1.35053,1.51907,1.67249,1.81349,1.94328,2.06345,2.17553,2.281,2.38109,2.47712,2.5696,2.65804,2.7426,2.81726,2.90235,2.98224,3.0506,3.10867,3.15852,3.20016,3.23328,3.25843,3.27586,3.28403
utility,JAP,dimensionless,2.29017,2.35197,2.40849,2.44328,2.48307,2.52996,2.57985,2.63226,2.68744,2.74563,2.80496,2.86371,2.92294,2.98386,3.04578,3.10805,3.16006,3.23092,3.2982,3.35863,3.41221,3.45997,3.50133,3.53548,3.56248,3.58226,3.59306
utility,OCE,dimensionless,2.2897,2.35853,2.41587,2.45301,2.48518,2.53443,2.58644,2.63981,2.69481,2.75116,2.809,2.86882,2.9279,2.98399,3.04006,3.09907,3.14713,3.20644,3.26015,3.30532,3.34318,3.37514,3.40153,3.42249,3.43854,3.44999,3.45604
utility,RSAS,dimensionless,-0.234546,-0.0277266,0.1675,0.351027,0.529193,0.704537,0.876592,1.04559,1.21223,1.3763,1.5361,1.69012,1.83682,1.97632,2.11127,2.24083,2.36253,2.47291,2.56725,2.64344,2.70541,2.75663,2.79825,2.83091,2.85574,2.87338,2.88268
utility,RSAF,dimensionless,-0.212533,-0.056567,0.0787299,0.20967,0.35806,0.5321,0.722271,0.918794,1.11583,1.30956,1.49802,1.68013,1.85392,2.01968,2.1815,2.3393,2.47633,2.59836,2.6946,2.76959,2.82895,2.87684,2.91497,2.94445,2.96661,2.98217,2.99022
yearly_welfare,Global,dimensionless,7.31227,9.05996,10.6266,12.0287,13.3808,14.6993,15.974,17.196,18.3674,19.4847,20.5271,21.4786,22.3343,23.0962,23.771,24.3574,24.8161,25.2638,25.619,25.8808,26.075,26.2228,26.3335,26.4132,26.4689,26.5051,26.5206
NPV,Global,dimensionless,0,42.0266,87.7585,135.784,185.348,235.861,286.789,337.651,388.052,437.656,486.137,533.201,578.603,622.161,663.753,703.292,740.664,775.961,809.169,840.291,869.382,896.524,921.81,945.341,967.217,987.541,1006.41
